id,id_user,stat_sus,update_time,longitude,latitude,longitude_user,latitude_user,mean_vertical,std_dev_vertical,mean_horizontal,std_dev_horizontal,accuracy
145,AdamNaFonieJacka,-2,1644412345862,19.916519,50.058273,19.91648,50.05829,-42.61379,0.21845,19.77026,0.26798,3.22
146,AdamNaFonieJacka,-2,1644412385542,19.916519,50.058460,19.91651,50.05846,-43.25624,0.33068,19.54995,0.48960,9.65
147,AdamNaFonieJacka,-2,1644412486102,19.916519,50.058647,19.91651,50.05863,-42.94049,0.47410,20.03594,1.10398,3.22
148,AdamNaFonieJacka,-2,1644412524250,19.916519,50.058834,19.91652,50.05882,-42.88857,0.40261,20.19877,0.58544,3.22
149,AdamNaFonieJacka,-2,1644412569583,19.916519,50.059017,19.91653,50.05900,-43.40059,0.19683,19.56846,0.21931,3.22
150,AdamNaFonieJacka,-2,1644412648148,19.916519,50.059204,19.91657,50.05919,-43.20205,0.31123,19.84953,0.34398,9.65
151,AdamNaFonieJacka,-2,1644412715627,19.916519,50.059391,19.91655,50.05935,-43.37528,0.17599,19.56986,0.26766,9.65
152,AdamNaFonieJacka,-2,1644412756591,19.916519,50.059578,19.91653,50.05958,-43.80462,0.32686,19.55215,0.32162,9.65
153,AdamNaFonieJacka,-2,1644412784275,19.916519,50.059765,19.91652,50.05973,-43.18046,0.18955,19.80635,0.51856,9.65
154,AdamNaFonieJacka,-2,1644412828394,19.916519,50.059952,19.91653,50.05993,-43.20499,0.31424,19.62592,0.39221,3.22
155,AdamNaFonieJacka,-2,1644412865456,19.916519,50.060135,19.91654,50.06013,-42.92692,0.20134,19.82515,0.38739,4.29
156,AdamNaFonieJacka,-2,1644412923681,19.916519,50.060322,19.91654,50.06028,-43.25266,0.37367,19.27642,0.29466,9.65
157,AdamNaFonieJacka,-2,1644413178524,19.916233,50.058273,19.91621,50.05830,-43.16637,0.37314,19.17759,0.43756,9.65
158,AdamNaFonieJacka,-2,1644413205179,19.916233,50.058460,19.91621,50.05845,-43.30235,0.32610,19.67432,0.32643,9.65
159,AdamNaFonieJacka,-2,1644413238861,19.916233,50.058647,19.91628,50.05861,-43.02027,0.21079,19.84742,0.32987,9.65
